Merk,Model,Storage,Type,Harga S,Harga A,Harga B,Harga C,Harga D,Harga E,Kuota (TIO) / Fullset (Wowfone)
APPLE,IPHONE 6,64GB,IPHONE 6 64GB,650000,600000,500000,350000,300000,250000,0
APPLE,IPHONE 6 PLUS,128GB,IPHONE 6 PLUS 128GB,950000,900000,700000,450000,400000,350000,0
APPLE,IPHONE 6 PLUS,16GB,IPHONE 6 PLUS 16GB,700000,650000,500000,350000,300000,250000,0
APPLE,IPHONE 6 PLUS,32GB,IPHONE 6 PLUS 32GB,750000,700000,550000,350000,300000,250000,0
APPLE,IPHONE 6 PLUS,64GB,IPHONE 6 PLUS 64GB,800000,750000,600000,400000,350000,300000,0
APPLE,IPHONE 6S,128GB,IPHONE 6S 128GB,1000000,1000000,800000,500000,450000,400000,0
APPLE,IPHONE 6S,16GB,IPHONE 6S 16GB,800000,800000,650000,400000,350000,300000,0
APPLE,IPHONE 6S,32GB,IPHONE 6S 32GB,800000,800000,650000,400000,350000,300000,0
APPLE,IPHONE 6S,64GB,IPHONE 6S 64GB,900000,900000,700000,450000,400000,350000,0
APPLE,IPHONE 6S PLUS,128GB,IPHONE 6S PLUS 128GB,1400000,1200000,950000,600000,550000,500000,0
APPLE,IPHONE 6S PLUS,16GB,IPHONE 6S PLUS 16GB,900000,800000,650000,400000,350000,300000,0
APPLE,IPHONE 6S PLUS,32GB,IPHONE 6S PLUS 32GB,1200000,1100000,900000,600000,550000,500000,0
APPLE,IPHONE 6S PLUS,64GB,IPHONE 6S PLUS 64GB,1300000,1200000,950000,600000,550000,500000,0
APPLE,IPHONE 7,128GB,IPHONE 7 128GB,1350000,1300000,1050000,700000,650000,600000,0
APPLE,IPHONE 7,256GB,IPHONE 7 256GB,1600000,1550000,1250000,800000,700000,650000,0
APPLE,IPAD 2,16GB,IPAD 2 16GB,250000,200000,150000,100000,100000,100000,0
APPLE,IPHONE 7,32GB,IPHONE 7 32GB,1250000,1200000,950000,600000,550000,500000,0
APPLE,IPAD 2,32GB,IPAD 2 32GB,300000,250000,200000,150000,150000,150000,0
APPLE,IPHONE 7,64GB,IPHONE 7 64GB,1300000,1250000,1000000,650000,600000,550000,0
APPLE,IPAD 2,16GB,IPAD 2 3G 16GB,250000,200000,150000,100000,100000,100000,0
APPLE,IPHONE 7 PLUS,128GB,IPHONE 7 PLUS 128GB,1950000,1900000,1500000,1000000,900000,800000,0
APPLE,IPAD 2,32GB,IPAD 2 3G 32GB,300000,250000,200000,150000,150000,150000,0
APPLE,IPHONE 7 PLUS,256GB,IPHONE 7 PLUS 256GB,2150000,2100000,1700000,1100000,1000000,900000,0
APPLE,IPAD 2,64GB,IPAD 2 3G 64GB,350000,300000,250000,150000,150000,150000,0
APPLE,IPHONE 7 PLUS,32GB,IPHONE 7 PLUS 32GB,1500000,1450000,1150000,750000,700000,650000,0
APPLE,IPAD 2,64GB,IPAD 2 64GB,350000,300000,250000,150000,150000,150000,0
APPLE,IPHONE 7 PLUS,64GB,IPHONE 7 PLUS 64GB,1550000,1500000,1200000,800000,700000,650000,0
APPLE,IPAD 3,16GB,IPAD 3 16GB,300000,250000,200000,150000,150000,150000,0
APPLE,IPHONE 8,128GB,IPHONE 8 128GB,1750000,1700000,1350000,900000,800000,700000,0
APPLE,IPAD 3,32GB,IPAD 3 32GB,350000,300000,250000,150000,150000,150000,0
APPLE,IPHONE 8,256GB,IPHONE 8 256GB,1850000,1800000,1450000,950000,850000,750000,0
APPLE,IPAD 3,16GB,IPAD 3 4G 16GB,300000,250000,200000,150000,150000,150000,0
APPLE,IPHONE 8,32GB,IPHONE 8 32GB,1500000,1400000,1100000,700000,650000,600000,0
APPLE,IPAD 3,32GB,IPAD 3 4G 32GB,350000,300000,250000,150000,150000,150000,0
APPLE,IPHONE 8,64GB,IPHONE 8 64GB,1700000,1650000,1300000,850000,750000,700000,0
APPLE,IPAD 3,64GB,IPAD 3 4G 64GB,400000,350000,300000,200000,200000,200000,0
APPLE,IPHONE 8 PLUS,128GB,IPHONE 8 PLUS 128GB,2600000,2550000,2050000,1350000,1200000,1100000,0
APPLE,IPAD 3,64GB,IPAD 3 64GB,400000,350000,300000,200000,200000,200000,0
APPLE,IPHONE 8 PLUS,256GB,IPHONE 8 PLUS 256GB,2650000,2600000,2100000,1350000,1200000,1100000,0
APPLE,IPAD 4,16GB,IPAD 4 16GB,450000,400000,300000,200000,200000,200000,0
APPLE,IPHONE 8 PLUS,32GB,IPHONE 8 PLUS 32GB,1600000,1500000,1200000,800000,700000,650000,0
APPLE,IPAD 4,32GB,IPAD 4 32GB,500000,450000,350000,250000,250000,250000,0
APPLE,IPHONE 8 PLUS,64GB,IPHONE 8 PLUS 64GB,2550000,2500000,2000000,1300000,1150000,1050000,0
APPLE,IPAD 4,16GB,IPAD 4 4G 16GB,450000,400000,300000,200000,200000,200000,0
APPLE,IPHONE SE,16GB,IPHONE SE 16GB,500000,450000,350000,250000,250000,250000,0
APPLE,IPAD 4,32GB,IPAD 4 4G 32GB,500000,450000,350000,250000,250000,250000,0
APPLE,IPHONE SE 2,128GB,IPHONE SE 2020 128GB,2350000,2200000,1750000,1150000,1050000,950000,0
APPLE,IPAD 4,64GB,IPAD 4 4G 64GB,550000,500000,400000,250000,250000,250000,0
APPLE,IPHONE SE (2nd Generation),128GB,IPHONE SE 2020 128GB,2350000,2200000,1750000,1150000,1050000,950000,0
APPLE,IPAD 4,64GB,IPAD 4 64GB,550000,500000,400000,250000,250000,250000,0
APPLE,IPHONE SE 2020,128GB,IPHONE SE 2020 128GB,2350000,2200000,1750000,1150000,1050000,950000,0
APPLE,IPAD 2017,128GB,IPAD 5 128GB,1500000,1250000,1000000,650000,600000,550000,0
APPLE,IPHONE SE 2,256GB,IPHONE SE 2020 256GB,3000000,2950000,2350000,1550000,1400000,1250000,0
APPLE,IPAD 2017,32GB,IPAD 5 32GB,1200000,1100000,900000,600000,550000,500000,0
APPLE,IPHONE SE (2nd Generation),256GB,IPHONE SE 2020 256GB,3000000,2950000,2350000,1550000,1400000,1250000,0
APPLE,IPAD 2017,128GB,IPAD 5 4G 128GB,1500000,1250000,1000000,650000,600000,550000,0
APPLE,IPHONE SE 2020,256GB,IPHONE SE 2020 256GB,3000000,2950000,2350000,1550000,1400000,1250000,0
APPLE,IPAD 2017,32GB,IPAD 5 4G 32GB,1200000,1100000,900000,600000,550000,500000,0
APPLE,IPHONE SE 2,64GB,IPHONE SE 2020 64GB,2300000,2200000,1750000,1150000,1050000,950000,0
APPLE,IPAD 2017,64GB,IPAD 5 4G 64GB,1300000,1150000,900000,600000,550000,500000,0
APPLE,IPHONE SE (2nd Generation),64GB,IPHONE SE 2020 64GB,2300000,2200000,1750000,1150000,1050000,950000,0
APPLE,IPAD 2017,64GB,IPAD 5 64GB,1300000,1150000,900000,600000,550000,500000,0
APPLE,IPHONE SE 2020,64GB,IPHONE SE 2020 64GB,2300000,2200000,1750000,1150000,1050000,950000,0
APPLE,IPAD 2018,128GB,IPAD 6 128GB,1800000,1700000,1350000,900000,800000,700000,0
APPLE,IPHONE SE,32GB,IPHONE SE 32GB,550000,500000,400000,250000,250000,250000,0
APPLE,IPAD 2018,128GB,IPAD 6 128GB 4G,1800000,1700000,1350000,900000,800000,700000,0
APPLE,IPHONE SE,64GB,IPHONE SE 64GB,600000,550000,450000,300000,250000,250000,0
APPLE,IPAD 2018,32GB,IPAD 6 32GB,1600000,1550000,1250000,800000,700000,650000,0
APPLE,IPHONE X,256GB,IPHONE X 256GB,3050000,2900000,2300000,1500000,1350000,1200000,0
APPLE,IPAD 2018,32GB,IPAD 6 32GB 4G,1600000,1550000,1250000,800000,700000,650000,0
APPLE,IPHONE X,64GB,IPHONE X 64GB,2850000,2500000,2000000,1300000,1150000,1050000,0
APPLE,IPAD 2019,128GB,IPAD 7 128GB,2150000,2050000,1650000,1050000,950000,850000,0
APPLE,IPHONE XR,128GB,IPHONE XR 128GB,3400000,3350000,2700000,1750000,1600000,1450000,0
APPLE,IPAD 2019,128GB,IPAD 7 128GB 4G,2150000,2050000,1650000,1050000,950000,850000,0
APPLE,IPHONE XR,256GB,IPHONE XR 256GB,4250000,3900000,3100000,2000000,1800000,1600000,0
APPLE,IPAD 2019,32GB,IPAD 7 32GB,2000000,1850000,1500000,1000000,900000,800000,0
APPLE,IPHONE XR,512GB,IPHONE XR 512GB,4500000,4400000,3500000,2300000,2050000,1850000,0
APPLE,IPAD 2019,32GB,IPAD 7 32GB 4G,2000000,1850000,1500000,1000000,900000,800000,0
APPLE,IPHONE XR,64GB,IPHONE XR 64GB,3250000,3050000,2450000,1600000,1450000,1300000,0
APPLE,IPAD 8 2020,128GB,IPAD 8 128GB,2450000,2200000,1750000,1150000,1050000,950000,0
APPLE,IPHONE XS,256GB,IPHONE XS 256GB,3750000,3600000,2900000,1900000,1700000,1550000,0
APPLE,IPAD 8 2020,32GB,IPAD 8 32GB,2250000,2100000,1700000,1100000,1000000,900000,0
APPLE,IPHONE XS,512GB,IPHONE XS 512GB,4300000,4000000,3200000,2100000,1900000,1700000,0
APPLE,IPAD 8 2020,128GB,IPAD 8 4G 128GB,2450000,2200000,1750000,1150000,1050000,950000,0
APPLE,IPHONE XS,64GB,IPHONE XS 64GB,3350000,3200000,2550000,1650000,1500000,1350000,0
APPLE,IPAD 8 2020,32GB,IPAD 8 4G 32GB,2250000,2100000,1700000,1100000,1000000,900000,0
APPLE,IPHONE XS MAX,256GB,IPHONE XS MAX 256GB,4300000,4200000,3350000,2200000,2000000,1800000,0
APPLE,IPAD 2021,128GB,IPAD 9 128GB,3150000,2700000,2150000,1400000,1250000,1150000,0
APPLE,IPHONE XS MAX,512GB,IPHONE XS MAX 512GB,4400000,4350000,3500000,2300000,2050000,1850000,0
APPLE,IPAD 2021,256GB,IPAD 9 256GB,3300000,2850000,2300000,1500000,1350000,1200000,0
APPLE,IPHONE XS MAX,64GB,IPHONE XS MAX 64GB,4000000,3700000,2950000,1900000,1700000,1550000,0
APPLE,IPAD 2021,128GB,IPAD 9 4G 128GB,3150000,2700000,2150000,1400000,1250000,1150000,0
APPLE,IPAD 2021,256GB,IPAD 9 4G 256GB,3300000,2850000,2300000,1500000,1350000,1200000,0
APPLE,IPAD 2021,64GB,IPAD 9 4G 64GB,3000000,2600000,2100000,1350000,1200000,1100000,0
APPLE,IPAD 2021,64GB,IPAD 9 64GB,3000000,2600000,2100000,1350000,1200000,1100000,0
APPLE,IPAD AIR 1,128GB,IPAD AIR 128GB,700000,600000,500000,350000,300000,250000,0
APPLE,IPAD AIR 1,16GB,IPAD AIR 16GB,550000,450000,350000,250000,250000,250000,0
APPLE,IPAD AIR 2,128GB,IPAD AIR 2 128GB,850000,850000,700000,450000,400000,350000,0
APPLE,IPAD AIR 2,16GB,IPAD AIR 2 16GB,800000,700000,550000,350000,300000,250000,0
APPLE,IPAD AIR 2,32GB,IPAD AIR 2 32GB,800000,800000,650000,400000,350000,300000,0
APPLE,IPAD AIR 2,128GB,IPAD AIR 2 4G 128GB,850000,850000,700000,450000,400000,350000,0
APPLE,IPAD AIR 2,16GB,IPAD AIR 2 4G 16GB,800000,700000,550000,350000,300000,250000,0
APPLE,IPAD AIR 2,32GB,IPAD AIR 2 4G 32GB,800000,800000,650000,400000,350000,300000,0
APPLE,IPAD AIR 2,64GB,IPAD AIR 2 4G 64GB,850000,800000,650000,400000,350000,300000,0
APPLE,IPAD AIR 2,64GB,IPAD AIR 2 64GB,850000,800000,650000,400000,350000,300000,0
APPLE,IPAD AIR 2019,256GB,IPAD AIR 3 256GB,2450000,2300000,1850000,1200000,1100000,1000000,0
APPLE,IPAD AIR 2019,256GB,IPAD AIR 3 4G 256GB,2450000,2300000,1850000,1200000,1100000,1000000,0
APPLE,IPAD AIR 2019,64GB,IPAD AIR 3 4G 64GB,2150000,1950000,1550000,1000000,900000,800000,0
APPLE,IPAD AIR 2019,64GB,IPAD AIR 3 64GB,2150000,1950000,1550000,1000000,900000,800000,0
APPLE,IPAD AIR 1,32GB,IPAD AIR 32GB,650000,500000,400000,250000,250000,250000,0
APPLE,IPAD AIR 2020,256GB,IPAD AIR 4 256GB,2600000,2500000,2000000,1300000,1150000,1050000,0
APPLE,IPAD AIR 2020,256GB,IPAD AIR 4 4G 256GB,2600000,2500000,2000000,1300000,1150000,1050000,0
APPLE,IPAD AIR 2020,64GB,IPAD AIR 4 4G 64GB,2350000,2200000,1750000,1150000,1050000,950000,0
APPLE,IPAD AIR 2020,64GB,IPAD AIR 4 64GB,2350000,2200000,1750000,1150000,1050000,950000,0
APPLE,IPAD AIR 1,128GB,IPAD AIR 4G 128GB,700000,600000,500000,350000,300000,250000,0
APPLE,IPAD AIR 1,16GB,IPAD AIR 4G 16GB,550000,450000,350000,250000,250000,250000,0
APPLE,IPAD AIR 1,32GB,IPAD AIR 4G 32GB,650000,500000,400000,250000,250000,250000,0
APPLE,IPAD AIR 1,64GB,IPAD AIR 4G 64GB,650000,600000,500000,350000,300000,250000,0
APPLE,IPAD AIR (5TH GENERATION),128GB,IPAD AIR 5 128GB,1,1,1,1,1,1,0
APPLE,IPAD AIR (5TH GENERATION),256GB,IPAD AIR 5 256GB,1,1,1,1,1,1,0
ASUS,ASUS_I001DA,64GB,ROG PHONE 2 ZS660KL 64GB,2950000,2800000,2250000,1450000,1300000,1150000,0
ASUS,ASUS_I001DE,64GB,ROG PHONE 2 ZS660KL 64GB,2950000,2800000,2250000,1450000,1300000,1150000,0
ASUS,ASUS_I001ID,64GB,ROG PHONE 2 ZS660KL 64GB,2950000,2800000,2250000,1450000,1300000,1150000,0
ASUS,ASUS_I003D,128GB,ROG PHONE 3 ZS661K 128GB,3000000,2700000,2150000,1400000,1250000,1150000,0
ASUS,ASUS_I003DD,128GB,ROG PHONE 3 ZS661K 128GB,3000000,2700000,2150000,1400000,1250000,1150000,0
ASUS,ASUS_I003DE,128GB,ROG PHONE 3 ZS661K 128GB,3000000,2700000,2150000,1400000,1250000,1150000,0
ASUS,ASUS_I003ID,128GB,ROG PHONE 3 ZS661K 128GB,3000000,2700000,2150000,1400000,1250000,1150000,0
ASUS,ASUS_I003D,256GB,ROG PHONE 3 ZS661K 256GB,3150000,2900000,2300000,1500000,1350000,1200000,0
ASUS,ASUS_I003DD,256GB,ROG PHONE 3 ZS661K 256GB,3150000,2900000,2300000,1500000,1350000,1200000,0
ASUS,ASUS_I003DE,256GB,ROG PHONE 3 ZS661K 256GB,3150000,2900000,2300000,1500000,1350000,1200000,0
ASUS,ASUS_I003ID,256GB,ROG PHONE 3 ZS661K 256GB,3150000,2900000,2300000,1500000,1350000,1200000,0
ASUS,ASUS_I003D,512GB,ROG PHONE 3 ZS661K 512GB,3300000,3100000,2500000,1650000,1500000,1350000,0
ASUS,ASUS_I003DD,512GB,ROG PHONE 3 ZS661K 512GB,3300000,3100000,2500000,1650000,1500000,1350000,0
ASUS,ASUS_I003DE,512GB,ROG PHONE 3 ZS661K 512GB,3300000,3100000,2500000,1650000,1500000,1350000,0
ASUS,ASUS_I003ID,512GB,ROG PHONE 3 ZS661K 512GB,3300000,3100000,2500000,1650000,1500000,1350000,0
ASUS,ZS673KS,128GB,ROG PHONE 5 SERIES 128GB,4200000,4100000,3300000,2150000,1950000,1750000,0
ASUS,ZS673KS,256GB,ROG PHONE 5 SERIES 256GB,4200000,4100000,3300000,2150000,1950000,1750000,0
ASUS,ZS673KS,512GB,ROG PHONE 5 SERIES 512GB,4200000,4100000,3300000,2150000,1950000,1750000,0
ASUS,ASUS_Z01QD,128GB,ROG PHONE ZS600KL 128GB,2000000,1850000,1500000,1000000,900000,800000,0
ASUS,ASUS_Z01QD,512GB,ROG PHONE ZS600KL 512GB,2000000,1850000,1500000,1000000,900000,800000,0
ASUS,ASUS_TF300TG,8GB,TRANSFORMER TAB 3G,200000,150000,100000,50000,50000,50000,0
ASUS,ASUS_TF300TG,16GB,TRANSFORMER TAB 3G,200000,150000,100000,50000,50000,50000,0
ASUS,ASUS_TF300TG,32GB,TRANSFORMER TAB 3G,200000,150000,100000,50000,50000,50000,0
ASUS,ASUS_Z00D,16GB,ZENFONE 2 LASER 16GB ZE500KG,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_Z01D,8GB,ZENFONE 2 LASER 8GB ZE500KG,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_Z01D,16GB,ZENFONE 2 LASER ZE500KG 16GB,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_Z00D,8GB,ZENFONE 2 LASER ZE500KG 8GB,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_Z00ED,16GB,ZENFONE 2 LASER ZE500KL 16GB LTE,200000,200000,150000,100000,100000,100000,0
ASUS,ASUS_Z00ED,8GB,ZENFONE 2 LASER ZE500KL 8GB LTE,200000,200000,150000,100000,100000,100000,0
ASUS,ASUS_Z00RD,16GB,ZENFONE 2 LASER ZE550KG 16GB,200000,200000,150000,100000,100000,100000,0
ASUS,ASUS_Z00RD,16GB,ZENFONE 2 LASER ZE550KL 16GB,200000,200000,150000,100000,100000,100000,0
ASUS,ASUS_Z008D,16GB,ZENFONE 2 ZE550ML 16GB,200000,200000,150000,100000,100000,100000,0
ASUS,ASUS_Z00AD,16GB,ZENFONE 2 ZE551ML 16GB,300000,200000,150000,100000,100000,100000,0
ASUS,ASUS_Z00AD,32GB,ZENFONE 2 ZE551ML 32GB,300000,200000,150000,100000,100000,100000,0
ASUS,ASUS_Z00AD,64GB,ZENFONE 2 ZE551ML 64GB,300000,200000,150000,100000,100000,100000,0
ASUS,ASUS_Z016D,128GB,ZENFONE 3 DELUXE ZS570KL 128GB,300000,300000,250000,150000,150000,150000,0
ASUS,ASUS_Z016D,256GB,ZENFONE 3 DELUXE ZS570KL 256GB,400000,400000,300000,200000,200000,200000,0
ASUS,ASUS_Z016D,64GB,ZENFONE 3 DELUXE ZS570KL 64GB,300000,300000,250000,150000,150000,150000,0
ASUS,ASUS_Z018DB,16GB,ZENFONE 3 LASER,300000,300000,250000,150000,150000,150000,0
ASUS,ASUS_Z018DB,64GB,ZENFONE 3 LASER,300000,300000,250000,150000,150000,150000,0
ASUS,ASUS_Z018DB,32GB,ZENFONE 3 LASER ZC551KL,300000,300000,250000,150000,150000,150000,0
ASUS,ASUS_Z01BDB,16GB,ZENFONE 3 LASER ZC551KL,300000,300000,250000,150000,150000,150000,0
ASUS,ASUS_Z01BDB,32GB,ZENFONE 3 LASER ZC551KL,300000,300000,250000,150000,150000,150000,0
ASUS,ASUS_Z01BDB,64GB,ZENFONE 3 LASER ZC551KL,300000,300000,250000,150000,150000,150000,0
ASUS,ASUS_X008DA,16GB,ZENFONE 3 MAX ZC520TL 16GB,300000,300000,250000,150000,150000,150000,0
ASUS,ASUS_X008DA,32GB,ZENFONE 3 MAX ZC520TL 32GB,300000,300000,250000,150000,150000,150000,0
ASUS,ASUS_X00DDB,32GB,ZENFONE 3 MAX ZC553KL 32GB,300000,300000,250000,150000,150000,150000,0
ASUS,ASUS_Z01DB,32GB,ZENFONE 3 ZE520KL 2GB,400000,300000,250000,150000,150000,150000,0
ASUS,ASUS_Z017DB,32GB,ZENFONE 3 ZE520KL 2GB,400000,300000,250000,150000,150000,150000,0
ASUS,ASUS_Z01DB,64GB,ZENFONE 3 ZE520KL 64GB,400000,300000,250000,150000,150000,150000,0
ASUS,ASUS_Z017DB,64GB,ZENFONE 3 ZE520KL 64GB,400000,300000,250000,150000,150000,150000,0
ASUS,ASUS_Z012DB,64GB,ZENFONE 3 ZE552KL 32GB LTE,400000,300000,250000,150000,150000,150000,0
ASUS,ASUS_Z012DA,64GB,ZENFONE 3 ZE552KL 32GB LTE,400000,300000,250000,150000,150000,150000,0
ASUS,ASUS_Z012DB,64GB,ZENFONE 3 ZE552KL 64GB LTE,400000,300000,250000,150000,150000,150000,0
ASUS,ASUS_Z012DA,64GB,ZENFONE 3 ZE552KL 64GB LTE,400000,300000,250000,150000,150000,150000,0
ASUS,ASUS_T00I,8GB,ZENFONE 4 A400 8GB GPS,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_T00I,8GB,ZENFONE 4 A400CG,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_X00ID,32GB,ZENFONE 4 MAX PRO 32GB ZC554KL DUAL LTE,300000,300000,250000,150000,150000,150000,0
ASUS,ASUS_X00HD,16GB,ZENFONE 4 MAX ZC520KL 16GB,300000,300000,250000,150000,150000,150000,0
ASUS,ASUS_X00HD,32GB,ZENFONE 4 MAX ZC520KL 32GB,300000,300000,250000,150000,150000,150000,0
ASUS,ASUS_X00HD,64GB,ZENFONE 4 MAX ZC520KL 64GB,300000,300000,250000,150000,150000,150000,0
ASUS,ASUS_X00HDA,16GB,ZENFONE 4 SELFIE LITE ZB520KL 16GB,200000,100000,100000,50000,50000,50000,0
ASUS,ASUS_X00HDA,32GB,ZENFONE 4 SELFIE LITE ZB520KL 32GB,200000,100000,100000,50000,50000,50000,0
ASUS,ASUS_X00HDA,8GB,ZENFONE 4 SELFIE LITE ZB520KL 8GB,200000,100000,100000,50000,50000,50000,0
ASUS,ASUS_Z007,8GB,ZENFONE 4S A450CG,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_X00LD,32GB,ZENFONE 4S A450CG,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_X00LD,64GB,ZENFONE 4S A450CG,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_X00QD,64GB,ZENFONE 5 2018 ZE620KL,850000,800000,650000,400000,350000,300000,0
ASUS,ASUS_X00QD,128GB,ZENFONE 5 2018 ZE620KL,850000,800000,650000,400000,350000,300000,0
ASUS,ASUS_T00F,8GB,ZENFONE 5 A500CG,200000,200000,150000,100000,100000,100000,0
ASUS,ASUS_T00F,16GB,ZENFONE 5 A500CG,200000,200000,150000,100000,100000,100000,0
ASUS,ASUS_T00F,32GB,ZENFONE 5 A500CG,200000,200000,150000,100000,100000,100000,0
ASUS,ASUS_T00F,64GB,ZENFONE 5 A500CG,200000,200000,150000,100000,100000,100000,0
ASUS,ASUS_TOOJ,8GB,ZENFONE 5 A501CG,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_TOOJ,16GB,ZENFONE 5 A501CG,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_T00K,8GB,ZENFONE 5 LITE A502CG 8GB,200000,200000,150000,100000,100000,100000,0
ASUS,ASUS_X017DA,16GB,ZENFONE 5Q,500000,450000,350000,250000,250000,250000,0
ASUS,ASUS_X017DA,32GB,ZENFONE 5Q,500000,450000,350000,250000,250000,250000,0
ASUS,ASUS_X017DA,64GB,ZENFONE 5Q,500000,450000,350000,250000,250000,250000,0
ASUS,ASUS_X017DB,8GB,ZENFONE 5Q ZC600KL,500000,450000,350000,250000,250000,250000,0
ASUS,ASUS_X017DB,16GB,ZENFONE 5Q ZC600KL,500000,450000,350000,250000,250000,250000,0
ASUS,ASUS_X017DB,32GB,ZENFONE 5Q ZC600KL,500000,450000,350000,250000,250000,250000,0
ASUS,ASUS_X017DB,64GB,ZENFONE 5Q ZC600KL,500000,450000,350000,250000,250000,250000,0
ASUS,ASUS_Z01RD,64GB,ZENFONE 5Z 2018 ZS620KL,1050000,1050000,850000,550000,500000,450000,0
ASUS,ASUS_Z01RD,128GB,ZENFONE 5Z 2018 ZS620KL,1050000,1050000,850000,550000,500000,450000,0
ASUS,ASUS_Z01RD,256GB,ZENFONE 5Z 2018 ZS620KL,1050000,1050000,850000,550000,500000,450000,0
ASUS,ASUS_Z01RD,512GB,ZENFONE 5Z 2018 ZS620KL,1050000,1050000,850000,550000,500000,450000,0
ASUS,ASUS_T00G,16GB,ZENFONE 6 A600CG 16GB,200000,200000,150000,100000,100000,100000,0
ASUS,ASUS_T00G,8GB,ZENFONE 6 A600CG 8GB,200000,200000,150000,100000,100000,100000,0
ASUS,ASUS_Z002,16GB,ZENFONE 6 A601CG 16GB,300000,200000,150000,100000,100000,100000,0
ASUS,ASUS_Z002,32GB,ZENFONE 6 A601CG 32GB,300000,200000,150000,100000,100000,100000,0
ASUS,ASUS_Z002,64GB,ZENFONE 6 A601CG 64GB,300000,200000,150000,100000,100000,100000,0
ASUS,ASUS_I01WD,128GB,ZENFONE 6 ZS630KL 128GB,950000,850000,700000,450000,400000,350000,0
ASUS,ASUS_I01WD,256GB,ZENFONE 6 ZS630KL 256GB,950000,850000,700000,450000,400000,350000,0
ASUS,ASUS_I01WD,64GB,ZENFONE 6 ZS630KL 64GB,950000,850000,700000,450000,400000,350000,0
ASUS,ASUS_ZS590KS,128GB,ZENFONE 8 128GB,4150000,3900000,3100000,2000000,1800000,1600000,0
ASUS,ASUS_ZS590KS,256GB,ZENFONE 8 256GB,4150000,3900000,3100000,2000000,1800000,1600000,0
ASUS,ASUS_ZS590KS,512GB,ZENFONE 8 512GB,4150000,3900000,3100000,2000000,1800000,1600000,0
ASUS,ASUS_ZC451CG,4GB,ZENFONE C1,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_ZC451CG,8GB,ZENFONE C1,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_ZC451CG,16GB,ZENFONE C1,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_X009DA,8GB,ZENFONE GO,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_X009DA,16GB,ZENFONE GO,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_X009DA,32GB,ZENFONE GO,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_X009D,8GB,ZENFONE GO ZB450KL,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_X014D,8GB,ZENFONE GO ZB452KG,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_X00BD,8GB,ZENFONE GO ZB500KG,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_X00AD,16GB,ZENFONE GO ZB500KL,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_X007D,16GB,ZENFONE GO ZB551KL 16GB,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_X007D,16GB,ZENFONE GO ZB552KL 16GB,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_L001,8GB,ZENFONE GO ZB690KG,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_Z007,8GB,ZENFONE GO ZC451CG,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_Z007,8GB,ZENFONE GO ZC451TG 8GB,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_Z00VD,16GB,ZENFONE GO ZC500TG 16GB,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_Z00VD,8GB,ZENFONE GO ZC500TG 8GB,100000,100000,100000,50000,50000,50000,0
ASUS,ASUS_X00RD,16GB,ZENFONE LIVE,300000,200000,150000,100000,100000,100000,0
ASUS,ASUS_X00RD,32GB,ZENFONE LIVE,300000,200000,150000,100000,100000,100000,0
ASUS,ASUS_X02RD,8GB,ZENFONE LIVE L2,400000,350000,300000,200000,200000,200000,0
ASUS,ASUS_X02RD,16GB,ZENFONE LIVE L2,400000,350000,300000,200000,200000,200000,0
ASUS,ASUS_X02RD,32GB,ZENFONE LIVE L2,400000,350000,300000,200000,200000,200000,0
ASUS,ASUS_X00PD,32GB,ZENFONE MAX (M1) 32GB,300000,300000,250000,150000,150000,150000,0
ASUS,ASUS_X01AD,64GB,ZENFONE MAX (M2),600000,550000,450000,300000,250000,250000,0
ASUS,ASUS_X01AD,32GB,ZENFONE MAX (M2) 32GB,600000,550000,450000,300000,250000,250000,0
ASUS,ASUS_X01AD,64GB,ZENFONE MAX (M2) 64GB,600000,550000,450000,300000,250000,250000,0
ASUS,ASUS_X018DB,64GB,ZENFONE MAX PLUS (M1),400000,400000,300000,200000,200000,200000,0
